,City,Date Local,NO2 AQI,O3 AQI,SO2 AQI,CO AQI,County
1417341,New York,2013-08-06,34,61,,3.0,Queens
1417342,New York,2013-08-07,12,46,0.0,,Queens
1417343,New York,2013-08-07,12,46,0.0,1.0,Queens
1417344,New York,2013-08-07,12,46,,,Queens
1417345,New York,2013-08-07,12,46,,1.0,Queens
1417346,New York,2013-08-08,16,33,0.0,,Queens
1417347,New York,2013-08-08,16,33,0.0,1.0,Queens
1417348,New York,2013-08-08,16,33,,,Queens
1417349,New York,2013-08-08,16,33,,1.0,Queens
1417350,New York,2013-08-09,20,41,0.0,,Queens
1417351,New York,2013-08-09,20,41,0.0,2.0,Queens
1417352,New York,2013-08-09,20,41,,,Queens
1417353,New York,2013-08-09,20,41,,2.0,Queens
1417354,New York,2013-08-10,16,45,1.0,,Queens
1417355,New York,2013-08-10,16,45,1.0,2.0,Queens
1417356,New York,2013-08-10,16,45,,,Queens
1417357,New York,2013-08-10,16,45,,2.0,Queens
1417358,New York,2013-08-11,23,50,1.0,,Queens
1417359,New York,2013-08-11,23,50,1.0,2.0,Queens
1417360,New York,2013-08-11,23,50,,,Queens
1417361,New York,2013-08-11,23,50,,2.0,Queens
1417362,New York,2013-08-12,27,45,1.0,,Queens
1417363,New York,2013-08-12,27,45,1.0,3.0,Queens
1417364,New York,2013-08-12,27,45,,,Queens
1417365,New York,2013-08-12,27,45,,3.0,Queens
1417366,New York,2013-08-13,34,43,0.0,,Queens
1417367,New York,2013-08-13,34,43,0.0,3.0,Queens
1417368,New York,2013-08-13,34,43,,,Queens
1417369,New York,2013-08-13,34,43,,3.0,Queens
1417370,New York,2013-08-14,14,29,1.0,,Queens
1417371,New York,2013-08-14,14,29,1.0,2.0,Queens
1417372,New York,2013-08-14,14,29,,,Queens
1417373,New York,2013-08-14,14,29,,2.0,Queens
1417374,New York,2013-08-15,31,40,3.0,,Queens
1417375,New York,2013-08-15,31,40,3.0,2.0,Queens
1417376,New York,2013-08-15,31,40,,,Queens
1417377,New York,2013-08-15,31,40,,2.0,Queens
1417378,New York,2013-08-16,47,48,4.0,,Queens
1417379,New York,2013-08-16,47,48,4.0,5.0,Queens
1417380,New York,2013-08-16,47,48,,,Queens
1417381,New York,2013-08-16,47,48,,5.0,Queens
1417382,New York,2013-08-17,39,80,1.0,,Queens
1417383,New York,2013-08-17,39,80,1.0,3.0,Queens
1417384,New York,2013-08-17,39,80,,,Queens
1417385,New York,2013-08-17,39,80,,3.0,Queens
1417386,New York,2013-08-18,46,49,1.0,,Queens
1417387,New York,2013-08-18,46,49,1.0,6.0,Queens
1417388,New York,2013-08-18,46,49,,,Queens
1417389,New York,2013-08-18,46,49,,6.0,Queens
1417390,New York,2013-08-19,36,43,3.0,,Queens
1417391,New York,2013-08-19,36,43,3.0,3.0,Queens
1417392,New York,2013-08-19,36,43,,,Queens
1417393,New York,2013-08-19,36,43,,3.0,Queens
1417394,New York,2013-08-20,41,84,4.0,,Queens
1417395,New York,2013-08-20,41,84,4.0,3.0,Queens
1417396,New York,2013-08-20,41,84,,,Queens
1417397,New York,2013-08-20,41,84,,3.0,Queens
1417398,New York,2013-08-21,46,101,3.0,,Queens
1417399,New York,2013-08-21,46,101,3.0,6.0,Queens
1417400,New York,2013-08-21,46,101,,,Queens
1417401,New York,2013-08-21,46,101,,6.0,Queens
1417402,New York,2013-08-22,34,30,1.0,,Queens
1417403,New York,2013-08-22,34,30,1.0,3.0,Queens
1417404,New York,2013-08-22,34,30,,,Queens
1417405,New York,2013-08-22,34,30,,3.0,Queens
1417406,New York,2013-08-23,17,31,1.0,,Queens
1417407,New York,2013-08-23,17,31,1.0,3.0,Queens
1417408,New York,2013-08-23,17,31,,,Queens
1417409,New York,2013-08-23,17,31,,3.0,Queens
1417410,New York,2013-08-24,29,38,0.0,,Queens
1417411,New York,2013-08-24,29,38,0.0,2.0,Queens
1417412,New York,2013-08-24,29,38,,,Queens
1417413,New York,2013-08-24,29,38,,2.0,Queens
1417414,New York,2013-08-25,33,58,1.0,,Queens
1417415,New York,2013-08-25,33,58,1.0,6.0,Queens
1417416,New York,2013-08-25,33,58,,,Queens
1417417,New York,2013-08-25,33,58,,6.0,Queens
1417418,New York,2013-08-26,24,49,3.0,,Queens
1417419,New York,2013-08-26,24,49,3.0,2.0,Queens
1417420,New York,2013-08-26,24,49,,,Queens
1417421,New York,2013-08-26,24,49,,2.0,Queens
1417422,New York,2013-08-27,35,45,1.0,,Queens
1417423,New York,2013-08-27,35,45,1.0,2.0,Queens
1417424,New York,2013-08-27,35,45,,,Queens
1417425,New York,2013-08-27,35,45,,2.0,Queens
1417426,New York,2013-08-28,41,43,1.0,,Queens
1417427,New York,2013-08-28,41,43,1.0,6.0,Queens
1417428,New York,2013-08-28,41,43,,,Queens
1417429,New York,2013-08-28,41,43,,6.0,Queens
1417430,New York,2013-08-29,14,46,0.0,,Queens
1417431,New York,2013-08-29,14,46,0.0,3.0,Queens
1417432,New York,2013-08-29,14,46,,,Queens
1417433,New York,2013-08-29,14,46,,3.0,Queens
1417434,New York,2013-08-30,16,50,0.0,,Queens
1417435,New York,2013-08-30,16,50,0.0,2.0,Queens
1417436,New York,2013-08-30,16,50,,,Queens
1417437,New York,2013-08-30,16,50,,2.0,Queens
1417438,New York,2013-08-31,14,38,0.0,,Queens
1417439,New York,2013-08-31,14,38,0.0,2.0,Queens
1417440,New York,2013-08-31,14,38,,,Queens
1417441,New York,2013-08-31,14,38,,2.0,Queens
1417442,New York,2013-09-01,18,33,1.0,,Queens
1417443,New York,2013-09-01,18,33,1.0,2.0,Queens
1417444,New York,2013-09-01,18,33,,,Queens
1417445,New York,2013-09-01,18,33,,2.0,Queens
1417446,New York,2013-09-02,17,37,0.0,,Queens
1417447,New York,2013-09-02,17,37,0.0,2.0,Queens
1417448,New York,2013-09-02,17,37,,,Queens
1417449,New York,2013-09-02,17,37,,2.0,Queens
1417450,New York,2013-09-03,29,35,3.0,,Queens
1417451,New York,2013-09-03,29,35,3.0,3.0,Queens
1417452,New York,2013-09-03,29,35,,,Queens
1417453,New York,2013-09-03,29,35,,3.0,Queens
1417454,New York,2013-09-04,23,43,1.0,,Queens
1417455,New York,2013-09-04,23,43,1.0,2.0,Queens
1417456,New York,2013-09-04,23,43,,,Queens
1417457,New York,2013-09-04,23,43,,2.0,Queens
1417458,New York,2013-09-05,33,35,3.0,,Queens
1417459,New York,2013-09-05,33,35,3.0,2.0,Queens
1417460,New York,2013-09-05,33,35,,,Queens
1417461,New York,2013-09-05,33,35,,2.0,Queens
1417462,New York,2013-09-06,47,37,1.0,,Queens
1417463,New York,2013-09-06,47,37,1.0,2.0,Queens
1417464,New York,2013-09-06,47,37,,,Queens
1417465,New York,2013-09-06,47,37,,2.0,Queens
1417466,New York,2013-09-07,31,54,3.0,,Queens
1417467,New York,2013-09-07,31,54,3.0,3.0,Queens
1417468,New York,2013-09-07,31,54,,,Queens
1417469,New York,2013-09-07,31,54,,3.0,Queens
1417470,New York,2013-09-08,22,42,3.0,,Queens
1417471,New York,2013-09-08,22,42,3.0,3.0,Queens
1417472,New York,2013-09-08,22,42,,,Queens
1417473,New York,2013-09-08,22,42,,3.0,Queens
1417474,New York,2013-09-09,30,31,0.0,,Queens
1417475,New York,2013-09-09,30,31,0.0,1.0,Queens
1417476,New York,2013-09-09,30,31,,,Queens
1417477,New York,2013-09-09,30,31,,1.0,Queens
1417478,New York,2013-09-10,25,34,1.0,,Queens
1417479,New York,2013-09-10,25,34,1.0,3.0,Queens
1417480,New York,2013-09-10,25,34,,,Queens
1417481,New York,2013-09-10,25,34,,3.0,Queens
1417482,New York,2013-09-11,30,58,3.0,,Queens
1417483,New York,2013-09-11,30,58,3.0,3.0,Queens
1417484,New York,2013-09-11,30,58,,,Queens
1417485,New York,2013-09-11,30,58,,3.0,Queens
1417486,New York,2013-09-12,28,41,1.0,,Queens
1417487,New York,2013-09-12,28,41,1.0,3.0,Queens
1417488,New York,2013-09-12,28,41,,,Queens
1417489,New York,2013-09-12,28,41,,3.0,Queens
1417490,New York,2013-09-13,31,23,0.0,,Queens
1417491,New York,2013-09-13,31,23,0.0,2.0,Queens
1417492,New York,2013-09-13,31,23,,,Queens
1417493,New York,2013-09-13,31,23,,2.0,Queens
1417494,New York,2013-09-14,16,21,0.0,,Queens
1417495,New York,2013-09-14,16,21,0.0,1.0,Queens
1417496,New York,2013-09-14,16,21,,,Queens
1417497,New York,2013-09-14,16,21,,1.0,Queens
1417498,New York,2013-09-15,19,36,1.0,,Queens
1417499,New York,2013-09-15,19,36,1.0,2.0,Queens
1417500,New York,2013-09-15,19,36,,,Queens
1417501,New York,2013-09-15,19,36,,2.0,Queens
1417502,New York,2013-09-16,30,31,6.0,,Queens
1417503,New York,2013-09-16,30,31,6.0,2.0,Queens
1417504,New York,2013-09-16,30,31,,,Queens
1417505,New York,2013-09-16,30,31,,2.0,Queens
1417506,New York,2013-09-17,37,33,1.0,,Queens
1417507,New York,2013-09-17,37,33,1.0,3.0,Queens
1417508,New York,2013-09-17,37,33,,,Queens
1417509,New York,2013-09-17,37,33,,3.0,Queens
1417510,New York,2013-09-18,37,38,3.0,,Queens
1417511,New York,2013-09-18,37,38,3.0,5.0,Queens
1417512,New York,2013-09-18,37,38,,,Queens
1417513,New York,2013-09-18,37,38,,5.0,Queens
1417514,New York,2013-09-19,42,49,3.0,,Queens
1417515,New York,2013-09-19,42,49,3.0,5.0,Queens
1417516,New York,2013-09-19,42,49,,,Queens
1417517,New York,2013-09-19,42,49,,5.0,Queens
1417518,New York,2013-09-20,41,61,4.0,,Queens
1417519,New York,2013-09-20,41,61,4.0,3.0,Queens
1417520,New York,2013-09-20,41,61,,,Queens
1417521,New York,2013-09-20,41,61,,3.0,Queens
1417522,New York,2013-09-21,26,34,0.0,,Queens
1417523,New York,2013-09-21,26,34,0.0,2.0,Queens
1417524,New York,2013-09-21,26,34,,,Queens
1417525,New York,2013-09-21,26,34,,2.0,Queens
1417526,New York,2013-09-22,12,33,0.0,,Queens
1417527,New York,2013-09-22,12,33,0.0,1.0,Queens
1417528,New York,2013-09-22,12,33,,,Queens
1417529,New York,2013-09-22,12,33,,1.0,Queens
1417530,New York,2013-09-23,15,25,1.0,,Queens
1417531,New York,2013-09-23,15,25,1.0,1.0,Queens
1417532,New York,2013-09-23,15,25,,,Queens
1417533,New York,2013-09-23,15,25,,1.0,Queens
1417534,New York,2013-09-24,22,25,1.0,,Queens
1417535,New York,2013-09-24,22,25,1.0,2.0,Queens
1417536,New York,2013-09-24,22,25,,,Queens
1417537,New York,2013-09-24,22,25,,2.0,Queens
1417538,New York,2013-09-25,42,27,1.0,,Queens
1417539,New York,2013-09-25,42,27,1.0,5.0,Queens
1417540,New York,2013-09-25,42,27,,,Queens
1417541,New York,2013-09-25,42,27,,5.0,Queens
1417542,New York,2013-09-26,34,24,1.0,,Queens
1417543,New York,2013-09-26,34,24,1.0,7.0,Queens
1417544,New York,2013-09-26,34,24,,,Queens
1417545,New York,2013-09-26,34,24,,7.0,Queens
1417546,New York,2013-09-27,28,24,0.0,,Queens
1417547,New York,2013-09-27,28,24,0.0,3.0,Queens
1417548,New York,2013-09-27,28,24,,,Queens
1417549,New York,2013-09-27,28,24,,3.0,Queens
1417550,New York,2013-09-28,21,31,1.0,,Queens
1417551,New York,2013-09-28,21,31,1.0,2.0,Queens
1417552,New York,2013-09-28,21,31,,,Queens
1417553,New York,2013-09-28,21,31,,2.0,Queens
1417554,New York,2013-09-29,30,36,0.0,,Queens
1417555,New York,2013-09-29,30,36,0.0,3.0,Queens
1417556,New York,2013-09-29,30,36,,,Queens
1417557,New York,2013-09-29,30,36,,3.0,Queens
1417558,New York,2013-09-30,33,38,1.0,,Queens
1417559,New York,2013-09-30,33,38,1.0,3.0,Queens
1417560,New York,2013-09-30,33,38,,,Queens
1417561,New York,2013-09-30,33,38,,3.0,Queens
1417562,New York,2013-10-01,43,43,4.0,,Queens
1417563,New York,2013-10-01,43,43,4.0,5.0,Queens
1417564,New York,2013-10-01,43,43,,,Queens
1417565,New York,2013-10-01,43,43,,5.0,Queens
1417566,New York,2013-10-02,42,46,4.0,,Queens
1417567,New York,2013-10-02,42,46,4.0,6.0,Queens
1417568,New York,2013-10-02,42,46,,,Queens
1417569,New York,2013-10-02,42,46,,6.0,Queens
1417570,New York,2013-10-03,36,38,1.0,,Queens
1417571,New York,2013-10-03,36,38,1.0,3.0,Queens
1417572,New York,2013-10-03,36,38,,,Queens
1417573,New York,2013-10-03,36,38,,3.0,Queens
1417574,New York,2013-10-04,42,49,3.0,,Queens
1417575,New York,2013-10-04,42,49,3.0,5.0,Queens
1417576,New York,2013-10-04,42,49,,,Queens
1417577,New York,2013-10-04,42,49,,5.0,Queens
1417578,New York,2013-10-05,25,45,1.0,,Queens
1417579,New York,2013-10-05,25,45,1.0,3.0,Queens
1417580,New York,2013-10-05,25,45,,,Queens
1417581,New York,2013-10-05,25,45,,3.0,Queens
1417582,New York,2013-10-06,7,44,0.0,,Queens
1417583,New York,2013-10-06,7,44,0.0,2.0,Queens
1417584,New York,2013-10-06,7,44,,,Queens
1417585,New York,2013-10-06,7,44,,2.0,Queens
1417586,New York,2013-10-07,15,26,0.0,,Queens
1417587,New York,2013-10-07,15,26,0.0,1.0,Queens
1417588,New York,2013-10-07,15,26,,,Queens
1417589,New York,2013-10-07,15,26,,1.0,Queens
1417590,New York,2013-10-08,21,26,1.0,,Queens
1417591,New York,2013-10-08,21,26,1.0,1.0,Queens
1417592,New York,2013-10-08,21,26,,,Queens
1417593,New York,2013-10-08,21,26,,1.0,Queens
1417594,New York,2013-10-09,22,31,0.0,,Queens
1417595,New York,2013-10-09,22,31,0.0,2.0,Queens
1417596,New York,2013-10-09,22,31,,,Queens
1417597,New York,2013-10-09,22,31,,2.0,Queens
1417598,New York,2013-10-10,12,25,0.0,,Queens
1417599,New York,2013-10-10,12,25,0.0,1.0,Queens
1417600,New York,2013-10-10,12,25,,,Queens
1417601,New York,2013-10-10,12,25,,1.0,Queens
1417602,New York,2013-10-11,10,31,0.0,,Queens
1417603,New York,2013-10-11,10,31,0.0,1.0,Queens
1417604,New York,2013-10-11,10,31,,,Queens
1417605,New York,2013-10-11,10,31,,1.0,Queens
1417606,New York,2013-10-12,8,36,0.0,,Queens
1417607,New York,2013-10-12,8,36,0.0,1.0,Queens
1417608,New York,2013-10-12,8,36,,,Queens
1417609,New York,2013-10-12,8,36,,1.0,Queens
1417610,New York,2013-10-13,11,34,0.0,,Queens
1417611,New York,2013-10-13,11,34,0.0,1.0,Queens
1417612,New York,2013-10-13,11,34,,,Queens
1417613,New York,2013-10-13,11,34,,1.0,Queens
1417614,New York,2013-10-14,36,31,6.0,,Queens
1417615,New York,2013-10-14,36,31,6.0,2.0,Queens
1417616,New York,2013-10-14,36,31,,,Queens
1417617,New York,2013-10-14,36,31,,2.0,Queens
1417618,New York,2013-10-15,32,31,1.0,,Queens
1417619,New York,2013-10-15,32,31,1.0,5.0,Queens
1417620,New York,2013-10-15,32,31,,,Queens
1417621,New York,2013-10-15,32,31,,5.0,Queens
1417622,New York,2013-10-16,25,26,0.0,,Queens
1417623,New York,2013-10-16,25,26,0.0,2.0,Queens
1417624,New York,2013-10-16,25,26,,,Queens
1417625,New York,2013-10-16,25,26,,2.0,Queens
1417626,New York,2013-10-17,23,26,0.0,,Queens
1417627,New York,2013-10-17,23,26,0.0,2.0,Queens
1417628,New York,2013-10-17,23,26,,,Queens
1417629,New York,2013-10-17,23,26,,2.0,Queens
1417630,New York,2013-10-18,19,27,0.0,,Queens
1417631,New York,2013-10-18,19,27,0.0,2.0,Queens
1417632,New York,2013-10-18,19,27,,,Queens
1417633,New York,2013-10-18,19,27,,2.0,Queens
1417634,New York,2013-10-19,37,31,4.0,,Queens
1417635,New York,2013-10-19,37,31,4.0,8.0,Queens
1417636,New York,2013-10-19,37,31,,,Queens
1417637,New York,2013-10-19,37,31,,8.0,Queens
1417638,New York,2013-10-20,29,32,1.0,,Queens
1417639,New York,2013-10-20,29,32,1.0,2.0,Queens
1417640,New York,2013-10-20,29,32,,,Queens
1417641,New York,2013-10-20,29,32,,2.0,Queens
1417642,New York,2013-10-21,42,37,10.0,,Queens
1417643,New York,2013-10-21,42,37,10.0,5.0,Queens
1417644,New York,2013-10-21,42,37,,,Queens
1417645,New York,2013-10-21,42,37,,5.0,Queens
1417646,New York,2013-10-22,36,29,3.0,,Queens
1417647,New York,2013-10-22,36,29,3.0,2.0,Queens
1417648,New York,2013-10-22,36,29,,,Queens
1417649,New York,2013-10-22,36,29,,2.0,Queens
1417650,New York,2013-10-23,26,22,0.0,,Queens
1417651,New York,2013-10-23,26,22,0.0,2.0,Queens
1417652,New York,2013-10-23,26,22,,,Queens
1417653,New York,2013-10-23,26,22,,2.0,Queens
1417654,New York,2013-10-24,23,25,1.0,,Queens
1417655,New York,2013-10-24,23,25,1.0,2.0,Queens
1417656,New York,2013-10-24,23,25,,,Queens
1417657,New York,2013-10-24,23,25,,2.0,Queens
1417658,New York,2013-10-25,25,21,3.0,,Queens
1417659,New York,2013-10-25,25,21,3.0,2.0,Queens
1417660,New York,2013-10-25,25,21,,,Queens
1417661,New York,2013-10-25,25,21,,2.0,Queens
1417662,New York,2013-10-26,27,31,16.0,,Queens
1417663,New York,2013-10-26,27,31,16.0,3.0,Queens
1417664,New York,2013-10-26,27,31,,,Queens
1417665,New York,2013-10-26,27,31,,3.0,Queens
1417666,New York,2013-10-27,18,27,3.0,,Queens
1417667,New York,2013-10-27,18,27,3.0,2.0,Queens
1417668,New York,2013-10-27,18,27,,,Queens
1417669,New York,2013-10-27,18,27,,2.0,Queens
1417670,New York,2013-10-28,35,21,9.0,,Queens
1417671,New York,2013-10-28,35,21,9.0,5.0,Queens
1417672,New York,2013-10-28,35,21,,,Queens
1417673,New York,2013-10-28,35,21,,5.0,Queens
1417674,New York,2013-10-29,32,19,1.0,,Queens
1417675,New York,2013-10-29,32,19,1.0,5.0,Queens
1417676,New York,2013-10-29,32,19,,,Queens
1417677,New York,2013-10-29,32,19,,5.0,Queens
1417678,New York,2013-10-30,38,19,4.0,,Queens
1417679,New York,2013-10-30,38,19,4.0,6.0,Queens
1417680,New York,2013-10-30,38,19,,,Queens
1417681,New York,2013-10-30,38,19,,6.0,Queens
1417682,New York,2013-10-31,37,37,6.0,,Queens
1417683,New York,2013-10-31,37,37,6.0,5.0,Queens
1417684,New York,2013-10-31,37,37,,,Queens
1417685,New York,2013-10-31,37,37,,5.0,Queens
1417686,New York,2013-11-01,29,31,1.0,,Queens
1417687,New York,2013-11-01,29,31,1.0,3.0,Queens
1417688,New York,2013-11-01,29,31,,,Queens
1417689,New York,2013-11-01,29,31,,3.0,Queens
1417690,New York,2013-11-02,32,30,3.0,,Queens
1417691,New York,2013-11-02,32,30,3.0,3.0,Queens
1417692,New York,2013-11-02,32,30,,,Queens
1417693,New York,2013-11-02,32,30,,3.0,Queens
1417694,New York,2013-11-03,15,24,1.0,,Queens
1417695,New York,2013-11-03,15,24,1.0,2.0,Queens
1417696,New York,2013-11-03,15,24,,,Queens
1417697,New York,2013-11-03,15,24,,2.0,Queens
1417698,New York,2013-11-04,38,29,6.0,,Queens
1417699,New York,2013-11-04,38,29,6.0,3.0,Queens
1417700,New York,2013-11-04,38,29,,,Queens
1417701,New York,2013-11-04,38,29,,3.0,Queens
1417702,New York,2013-11-05,42,32,4.0,,Queens
1417703,New York,2013-11-05,42,32,4.0,5.0,Queens
1417704,New York,2013-11-05,42,32,,,Queens
1417705,New York,2013-11-05,42,32,,5.0,Queens
1417706,New York,2013-11-06,50,34,4.0,,Queens
1417707,New York,2013-11-06,50,34,4.0,9.0,Queens
1417708,New York,2013-11-06,50,34,,,Queens
1417709,New York,2013-11-06,50,34,,9.0,Queens
1417710,New York,2013-11-07,25,20,3.0,,Queens
1417711,New York,2013-11-07,25,20,3.0,2.0,Queens
1417712,New York,2013-11-07,25,20,,,Queens
1417713,New York,2013-11-07,25,20,,2.0,Queens
1417714,New York,2013-11-08,24,23,3.0,,Queens
1417715,New York,2013-11-08,24,23,3.0,2.0,Queens
1417716,New York,2013-11-08,24,23,,,Queens
1417717,New York,2013-11-08,24,23,,2.0,Queens
1417718,New York,2013-11-09,21,25,3.0,,Queens
1417719,New York,2013-11-09,21,25,3.0,2.0,Queens
1417720,New York,2013-11-09,21,25,,,Queens
1417721,New York,2013-11-09,21,25,,2.0,Queens
1417722,New York,2013-11-10,27,29,6.0,,Queens
1417723,New York,2013-11-10,27,29,6.0,2.0,Queens
1417724,New York,2013-11-10,27,29,,,Queens
1417725,New York,2013-11-10,27,29,,2.0,Queens
1417726,New York,2013-11-11,22,27,1.0,,Queens
1417727,New York,2013-11-11,22,27,1.0,2.0,Queens
1417728,New York,2013-11-11,22,27,,,Queens
1417729,New York,2013-11-11,22,27,,2.0,Queens
1417730,New York,2013-11-12,19,21,3.0,,Queens
1417731,New York,2013-11-12,19,21,3.0,2.0,Queens
1417732,New York,2013-11-12,19,21,,,Queens
1417733,New York,2013-11-12,19,21,,2.0,Queens
1417734,New York,2013-11-13,33,25,3.0,,Queens
1417735,New York,2013-11-13,33,25,3.0,2.0,Queens
1417736,New York,2013-11-13,33,25,,,Queens
1417737,New York,2013-11-13,33,25,,2.0,Queens
1417738,New York,2013-11-14,40,19,9.0,,Queens
1417739,New York,2013-11-14,40,19,9.0,5.0,Queens
1417740,New York,2013-11-14,40,19,,,Queens
1417741,New York,2013-11-14,40,19,,5.0,Queens
1417742,New York,2013-11-15,43,9,11.0,,Queens
1417743,New York,2013-11-15,43,9,11.0,8.0,Queens
1417744,New York,2013-11-15,43,9,,,Queens
1417745,New York,2013-11-15,43,9,,8.0,Queens
1417746,New York,2013-11-16,42,29,6.0,,Queens
1417747,New York,2013-11-16,42,29,6.0,6.0,Queens
1417748,New York,2013-11-16,42,29,,,Queens
1417749,New York,2013-11-16,42,29,,6.0,Queens
1417750,New York,2013-11-17,38,22,1.0,,Queens
1417751,New York,2013-11-17,38,22,1.0,9.0,Queens
1417752,New York,2013-11-17,38,22,,,Queens
1417753,New York,2013-11-17,38,22,,9.0,Queens
1417754,New York,2013-11-18,26,30,6.0,,Queens
1417755,New York,2013-11-18,26,30,6.0,2.0,Queens
1417756,New York,2013-11-18,26,30,,,Queens
1417757,New York,2013-11-18,26,30,,2.0,Queens
1417758,New York,2013-11-19,15,29,1.0,,Queens
1417759,New York,2013-11-19,15,29,1.0,2.0,Queens
1417760,New York,2013-11-19,15,29,,,Queens
1417761,New York,2013-11-19,15,29,,2.0,Queens
1417762,New York,2013-11-20,36,28,3.0,,Queens
1417763,New York,2013-11-20,36,28,3.0,3.0,Queens
1417764,New York,2013-11-20,36,28,,,Queens
1417765,New York,2013-11-20,36,28,,3.0,Queens
1417766,New York,2013-11-21,37,26,6.0,,Queens
1417767,New York,2013-11-21,37,26,6.0,5.0,Queens
1417768,New York,2013-11-21,37,26,,,Queens
1417769,New York,2013-11-21,37,26,,5.0,Queens
1417770,New York,2013-11-22,34,16,3.0,,Queens
1417771,New York,2013-11-22,34,16,3.0,3.0,Queens
1417772,New York,2013-11-22,34,16,,,Queens
1417773,New York,2013-11-22,34,16,,3.0,Queens
1417774,New York,2013-11-23,18,29,1.0,,Queens
1417775,New York,2013-11-23,18,29,1.0,3.0,Queens
1417776,New York,2013-11-23,18,29,,,Queens
1417777,New York,2013-11-23,18,29,,3.0,Queens
1417778,New York,2013-11-24,9,31,3.0,,Queens
1417779,New York,2013-11-24,9,31,3.0,1.0,Queens
1417780,New York,2013-11-24,9,31,,,Queens
1417781,New York,2013-11-24,9,31,,1.0,Queens
1417782,New York,2013-11-25,27,20,4.0,,Queens
1417783,New York,2013-11-25,27,20,4.0,2.0,Queens
1417784,New York,2013-11-25,27,20,,,Queens
1417785,New York,2013-11-25,27,20,,2.0,Queens
1417786,New York,2013-11-26,34,36,11.0,,Queens
1417787,New York,2013-11-26,34,36,11.0,3.0,Queens
1417788,New York,2013-11-26,34,36,,,Queens
1417789,New York,2013-11-26,34,36,,3.0,Queens
1417790,New York,2013-11-27,31,34,3.0,,Queens
1417791,New York,2013-11-27,31,34,3.0,3.0,Queens
1417792,New York,2013-11-27,31,34,,,Queens
1417793,New York,2013-11-27,31,34,,3.0,Queens
1417794,New York,2013-11-28,21,30,1.0,,Queens
1417795,New York,2013-11-28,21,30,1.0,2.0,Queens
1417796,New York,2013-11-28,21,30,,,Queens
1417797,New York,2013-11-28,21,30,,2.0,Queens
1417798,New York,2013-11-29,32,19,7.0,,Queens
1417799,New York,2013-11-29,32,19,7.0,3.0,Queens
1417800,New York,2013-11-29,32,19,,,Queens
1417801,New York,2013-11-29,32,19,,3.0,Queens
1417802,New York,2013-11-30,35,28,3.0,,Queens
